1,"1,11736840010132"
1,"2,04183904764466"
2,"1,64840874702112"
3,"5,26410359413694"
5,"6,32998795754167"
7,"6,02275867355436"
11,"9,21917646332172"
17,"10,0031369306389"
25,"12,8108279964754"
38,"14,8164135101691"
57,"14,4482299690301"
86,"14,0137827278785"
129,"14,9811012135047"
194,"14,3571481757341"
291,"17,5716016146768"
437,"15,8139666922691"
656,"15,8734445034114"
985,"15,7613058422209"
1477,"15,9219862133431"
2216,"15,6329387967501"
